employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_criminal_record,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,hostility_country_level,num_entries,num_unique_campus,entry_during_weekend,is_malicious
4,1,13,10,0,2,0,29,0,0,160,0,0,1,2,0,1
2,1,41,8,1,2,0,12,46,22,0,0,0,1,0,0,1
9,0,27,23,0,2,0,12,0,0,0,0,3,0,0,0,1
0,1,43,10,0,2,0,23,0,0,1,0,0,2,1,1,1
0,2,45,8,0,2,0,12,0,0,66,0,0,1,1,0,1
4,0,13,4,0,1,0,22,0,0,99,0,0,0,0,0,1
9,0,27,7,1,2,0,5,70,48,0,0,0,1,1,1,1
7,2,38,19,0,1,0,6,227,0,0,0,0,1,2,0,1
4,0,14,19,0,2,0,6,142,0,0,0,0,0,0,0,1
9,1,2,10,0,2,0,31,0,0,88,0,0,1,2,1,1
9,0,41,9,0,2,0,12,0,0,0,0,0,2,1,0,1
9,0,41,9,0,1,0,28,38,0,0,0,0,2,2,0,1
9,2,23,12,0,2,0,4,2,0,89,0,0,0,0,0,1
9,1,34,16,0,2,0,4,63,0,99,0,0,1,1,0,1
0,1,43,25,0,2,0,19,0,0,106,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,0,0,0,2,1,0,1
6,1,4,24,0,1,0,9,25,16,0,0,0,0,0,0,1
0,0,41,15,0,2,0,2,0,0,118,0,0,0,0,0,1
7,0,30,6,0,2,0,2,0,0,29,0,0,0,0,0,1
0,0,15,3,0,2,0,11,0,0,84,1,0,1,1,0,1
6,1,4,24,0,1,0,9,0,0,0,0,0,0,0,0,1
9,1,2,13,0,3,0,30,0,0,100,0,0,1,1,0,1
0,0,34,16,0,2,0,2,0,0,57,0,0,0,0,0,1
10,1,9,21,0,4,0,22,7,0,13,0,0,1,1,0,1
6,1,40,4,0,2,0,12,1,0,0,0,0,0,0,0,1
9,1,23,15,0,2,0,4,0,0,82,0,0,1,2,0,1
2,0,21,5,0,2,0,7,127,40,3,0,0,1,1,0,1
9,1,2,10,0,2,0,31,0,0,90,0,0,2,1,0,1
6,2,0,11,0,1,0,5,90,35,0,0,0,0,0,0,1
2,1,45,9,0,2,0,12,0,0,7,0,0,1,1,0,1
7,2,29,12,0,2,0,8,119,0,0,0,0,0,0,0,1
0,0,45,19,1,2,0,12,0,0,54,0,0,0,0,0,1
2,1,45,8,0,2,0,12,13,0,0,0,0,1,1,0,1
9,1,2,13,0,3,0,30,0,0,0,0,0,1,2,0,1
0,2,22,22,0,3,0,12,0,0,1,0,0,1,1,0,1
9,0,27,23,0,2,0,12,0,0,0,0,0,1,1,1,1
8,2,41,16,1,1,0,2,160,0,0,0,0,1,1,0,1
9,1,2,13,0,3,0,30,0,0,91,0,0,1,1,0,1
0,0,22,15,0,2,0,12,0,0,4,0,0,1,1,0,1
2,1,34,24,0,1,0,16,22,5,123,0,0,0,0,0,1
8,0,37,2,0,2,0,12,0,0,15,0,0,0,0,0,1
0,1,22,27,1,2,0,3,0,0,0,0,0,0,0,0,1
0,2,45,8,0,2,0,12,24,0,0,0,0,1,1,0,1
7,1,28,15,0,1,0,4,23,0,0,0,0,0,0,0,1
10,1,42,10,0,2,0,29,0,0,0,0,0,1,1,0,1
4,2,26,23,0,1,0,12,0,0,94,0,0,1,1,0,1
0,0,45,19,1,2,0,12,0,0,99,0,0,0,0,0,1
6,1,4,24,0,1,0,9,151,0,0,0,0,0,0,0,1
3,1,38,10,0,1,0,20,55,30,0,0,0,1,1,0,1
0,1,43,25,0,2,0,21,0,0,111,0,0,1,1,0,1
9,0,27,23,0,2,0,12,0,0,67,0,0,1,1,0,1
9,1,23,13,0,2,0,4,0,0,60,0,0,1,1,0,1
9,2,23,12,0,2,0,4,14,0,0,0,0,0,0,0,1
9,2,32,12,0,3,0,11,0,0,6,0,0,0,0,0,1
9,2,43,17,0,2,0,5,3,1,0,0,0,0,0,0,1
4,1,13,14,0,2,0,30,82,0,96,0,0,2,1,0,1
0,1,15,24,0,2,0,12,0,0,64,0,0,1,1,0,1
9,2,16,2,0,3,0,12,0,0,0,0,0,2,1,0,1
9,1,2,13,0,3,0,30,4,0,93,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,0,0,3,0,0,0,1
7,0,35,2,0,2,0,12,0,0,0,0,0,1,2,0,1
9,0,27,26,0,3,0,3,0,0,82,0,0,1,1,0,1
8,1,42,1,0,2,0,1,22,0,0,0,0,1,1,0,1
7,1,35,23,0,1,0,12,20,0,0,0,0,1,1,0,1
4,0,13,4,0,1,0,22,0,0,108,0,0,1,1,1,1
0,1,22,15,0,3,0,12,0,0,101,0,0,0,0,0,1
0,1,22,27,1,2,0,3,0,0,0,0,0,0,0,0,1
6,2,0,11,0,1,0,5,0,0,0,0,0,2,1,0,1
7,0,29,18,0,1,0,30,10,0,0,0,0,2,1,0,1
0,1,43,10,0,2,0,23,0,0,101,0,0,0,0,0,1
7,2,30,18,0,1,0,6,25,0,19,0,0,0,0,0,1
9,2,16,2,0,3,0,12,0,0,70,0,0,2,1,0,1
4,0,13,6,0,2,0,28,0,0,0,0,0,1,1,0,1
0,0,34,19,0,2,0,3,0,0,0,0,0,1,2,0,1
6,1,41,15,0,1,0,2,61,0,0,0,0,0,0,0,1
9,2,27,9,0,2,0,12,0,0,84,1,0,0,0,0,1
9,1,27,24,0,2,0,12,0,0,104,0,0,1,1,0,1
7,2,34,24,0,1,0,11,301,0,0,0,0,2,1,0,1
9,0,27,26,0,3,0,3,63,19,73,0,0,1,1,0,1
0,1,22,27,1,2,0,3,0,0,86,0,0,1,1,0,1
0,2,45,10,1,2,0,12,0,0,87,0,0,1,1,0,1
7,2,29,16,0,1,0,5,25,0,0,0,0,1,1,0,1
6,0,41,8,0,2,0,12,15,0,0,0,0,0,0,0,1
4,0,18,2,0,2,0,16,0,0,99,0,0,0,0,0,1
4,1,13,14,0,2,0,30,0,0,112,0,0,1,0,0,1
4,0,12,20,0,1,0,5,52,28,110,0,0,0,0,0,1
9,2,43,17,0,2,0,5,4,1,75,0,0,0,0,0,1
4,1,5,22,0,1,0,16,52,31,146,0,0,1,1,0,1
9,0,27,23,0,2,0,12,0,0,84,0,0,1,1,0,1
4,0,18,2,0,2,0,16,0,0,0,0,0,1,2,0,1
9,2,2,15,0,2,0,9,0,0,1,0,0,3,1,0,1
6,0,4,22,0,1,0,10,0,0,28,0,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,114,0,0,1,1,1,1
3,0,23,15,0,2,0,8,22,0,98,0,0,1,1,0,1
0,1,15,24,0,2,0,12,0,0,112,0,0,1,1,0,1
6,1,2,13,0,1,0,7,199,95,26,0,0,1,1,0,1
4,0,16,3,0,2,0,17,70,21,72,0,0,1,0,0,1
5,1,10,13,0,2,0,30,28,18,74,0,0,1,1,0,1
10,1,9,21,0,4,0,22,0,0,16,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,77,0,0,1,1,0,1
6,1,39,13,0,1,0,19,133,0,0,0,0,0,0,0,1
4,0,15,2,0,1,0,17,28,14,116,0,0,2,1,0,1
9,2,2,15,0,2,0,9,0,0,8,0,0,1,1,0,1
0,0,43,15,0,2,0,3,0,0,110,0,0,0,0,0,1
0,1,15,24,0,2,0,12,0,0,114,1,0,0,0,0,1
2,2,41,3,0,2,0,4,0,0,0,0,0,0,0,0,1
4,1,41,17,0,1,0,19,43,13,0,0,0,0,0,0,1
7,1,29,14,0,1,0,4,126,0,1,0,0,0,0,0,1
8,2,1,13,0,1,0,7,181,0,0,0,0,1,1,0,1
0,1,15,24,0,2,0,12,0,0,0,0,0,0,0,0,1
9,2,43,1,0,3,0,2,0,0,99,0,0,2,1,0,1
7,0,41,6,0,1,0,28,0,0,0,0,2,0,0,0,1
8,1,38,7,0,1,0,0,162,0,0,0,0,1,1,0,1
8,0,37,2,0,2,0,12,54,0,0,0,0,0,0,0,1
0,1,41,16,0,3,0,12,0,0,0,0,1,0,0,0,1
4,0,40,4,0,3,0,12,82,32,0,0,0,1,1,0,1
5,2,41,3,0,2,0,9,270,0,0,0,0,1,1,0,1
4,2,24,14,0,1,0,10,0,0,25,0,0,0,0,0,1
10,2,33,13,0,3,0,12,0,0,0,0,0,3,1,0,1
9,1,27,13,0,2,0,12,0,0,96,0,0,0,0,0,1
9,1,23,15,0,2,0,4,0,0,71,0,0,1,1,0,1
0,1,41,16,0,3,0,12,0,0,1,0,0,0,0,0,1
9,1,41,11,0,2,0,29,3,0,0,0,0,1,1,0,1
4,2,18,0,0,2,0,12,0,0,100,0,0,0,0,0,1
9,0,41,9,0,2,0,12,0,0,1,0,0,0,0,0,1
0,0,37,17,0,2,0,6,61,31,0,0,0,0,0,0,1
9,2,2,1,0,2,0,12,0,0,65,0,0,0,0,0,1
9,1,2,13,0,3,0,30,0,0,0,0,0,2,1,0,1
9,2,2,1,0,2,0,12,0,0,74,0,0,1,1,0,1
9,2,2,1,0,2,0,12,0,0,71,0,0,0,0,0,1
9,1,27,9,1,3,0,5,0,0,0,0,0,1,1,0,1
7,0,29,18,0,1,0,21,170,0,0,0,0,1,1,0,1
7,1,3,16,0,1,0,10,0,0,59,0,0,1,1,0,1
0,1,43,26,0,2,0,22,0,0,90,0,0,2,1,0,1
2,2,41,3,0,2,0,4,272,0,0,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,0,0,0,1,2,1,1
0,0,43,17,0,2,0,12,19,2,77,0,0,1,0,0,1
10,2,33,13,0,3,0,12,0,0,6,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,162,0,0,2,1,0,1
9,2,2,1,0,2,0,12,0,0,58,0,0,0,0,0,1
0,2,22,22,0,3,0,12,0,0,0,0,0,2,1,0,1
4,1,3,25,0,1,0,12,0,0,82,0,0,0,0,0,1
0,2,22,31,0,3,0,12,0,0,0,0,0,1,1,0,1
7,0,37,2,0,2,0,12,271,0,0,0,0,0,0,0,1
9,0,27,23,0,2,0,12,0,0,0,0,3,0,0,0,1
9,2,27,26,0,2,0,12,0,0,74,0,0,1,1,0,1
9,1,23,15,0,2,0,4,0,0,0,0,0,0,0,0,1
9,0,41,9,0,2,0,12,0,0,0,0,0,0,0,0,1
5,0,39,3,0,3,0,12,87,0,0,0,0,1,1,0,1
0,0,43,15,0,3,0,3,0,0,0,0,0,2,1,0,1
4,1,3,25,0,1,0,12,0,0,88,0,0,1,1,0,1
9,0,27,26,0,3,0,3,0,0,0,0,0,2,1,0,1
2,2,19,17,0,1,0,12,46,0,0,0,0,0,0,0,1
6,2,41,13,0,1,0,19,55,0,0,0,0,1,1,0,1
0,0,41,15,0,3,0,11,0,0,128,0,0,0,0,0,1
8,0,28,8,1,2,0,4,67,26,0,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,147,0,0,0,0,0,1
9,2,43,1,0,3,0,2,0,0,100,0,0,2,1,0,1
9,1,27,16,0,2,0,4,0,0,60,0,0,0,0,0,1
9,1,23,13,0,2,0,4,0,0,58,0,0,1,1,0,1
7,1,34,23,0,1,0,12,39,13,0,0,0,1,2,0,1
0,0,45,19,1,2,0,12,0,0,71,0,0,0,0,0,1
6,0,4,23,0,1,0,9,0,0,43,0,0,0,0,0,1
9,2,2,15,0,2,0,9,0,0,63,0,0,1,1,0,1
4,2,26,23,0,1,0,12,0,0,80,0,0,3,1,0,1
2,1,17,0,0,2,0,12,0,0,136,0,0,0,0,0,1
0,0,15,3,0,2,0,11,0,0,61,0,0,0,0,0,1
0,0,34,16,0,2,0,2,0,0,86,0,0,2,0,0,1
0,1,15,24,0,2,0,12,0,0,0,0,0,2,1,0,1
5,0,40,4,0,3,0,12,41,0,0,0,0,2,2,0,1
9,2,43,17,0,2,0,5,0,0,87,0,0,1,2,0,1
0,2,15,21,0,2,0,29,0,0,0,0,0,0,0,0,1
9,1,27,14,0,3,0,12,0,0,0,0,0,1,1,0,1
7,0,7,7,0,2,0,26,66,24,72,0,0,2,1,0,1
0,1,43,11,0,2,0,22,0,0,0,0,0,2,1,0,1
7,1,35,23,0,1,0,12,9,0,0,0,0,1,2,1,1
4,1,13,14,0,2,0,30,25,7,0,0,0,1,2,0,1
4,0,13,7,0,1,0,24,96,47,90,0,0,1,1,0,1
9,1,2,13,0,3,0,30,0,0,83,0,0,1,1,0,1
7,0,32,4,0,2,0,12,0,0,19,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,80,0,0,1,2,0,1
0,1,43,25,0,2,0,19,0,0,116,0,0,1,1,0,1
4,2,26,23,0,1,0,12,0,0,121,0,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,86,0,0,0,0,0,1
4,0,13,6,0,2,0,28,0,0,86,1,0,0,0,0,1
9,1,16,13,0,3,0,12,0,0,96,0,0,1,2,0,1
8,0,40,2,0,2,0,12,190,0,0,0,0,1,1,0,1
0,2,45,10,1,2,0,12,0,0,64,0,0,1,1,0,1
9,1,23,15,0,2,0,4,0,0,89,0,0,0,0,0,1
4,1,3,24,0,1,0,10,26,16,0,0,0,0,0,0,1
7,0,32,23,0,1,0,12,21,0,0,0,0,1,1,0,1
8,0,2,24,0,2,0,4,6,0,0,0,0,1,1,0,1
9,0,27,23,0,2,0,12,7,0,0,0,0,1,1,0,1
9,1,2,13,0,3,0,30,0,0,90,0,0,2,1,0,1
0,0,34,16,0,2,0,2,4,0,0,0,0,1,1,1,1
2,2,41,3,0,2,0,4,38,0,0,0,0,0,0,0,1
9,0,24,15,0,2,0,3,19,4,94,0,0,1,1,0,1
0,1,43,26,0,2,0,22,0,0,84,0,0,0,0,0,1
0,1,43,10,0,2,0,23,0,0,0,0,0,1,1,1,1
7,0,41,6,0,1,0,28,153,0,1,0,0,2,1,0,1
8,2,41,16,1,1,0,2,3,0,0,0,0,1,1,0,1
0,1,15,4,0,3,0,10,1,0,62,0,0,1,1,0,1
9,1,27,14,0,3,0,12,1,0,132,0,0,0,0,0,1
9,1,2,13,0,3,0,30,1,0,0,0,0,1,1,1,1
7,0,29,18,0,1,0,30,3,0,0,0,0,3,2,0,1
9,2,2,1,0,2,0,12,0,0,114,0,0,0,1,0,1
0,1,15,24,0,2,0,12,0,0,78,0,0,0,1,0,1
10,2,25,2,0,4,0,12,0,0,6,0,0,1,1,0,1
0,0,22,15,0,2,0,12,0,0,0,0,0,1,2,0,1
0,2,45,8,0,3,0,12,0,0,52,0,0,3,1,0,1
9,0,27,23,0,2,0,12,0,0,6,0,0,0,1,0,1
9,1,23,17,0,2,0,12,0,0,0,0,0,0,0,0,1
9,0,41,9,0,2,0,12,0,0,117,0,0,1,1,0,1
0,1,44,8,0,2,0,12,0,0,120,0,0,0,1,0,1
7,2,30,26,0,2,0,4,42,17,0,0,0,2,1,0,1
0,1,41,16,0,3,0,12,0,0,1,0,0,0,0,0,1
7,2,30,26,0,2,0,4,0,0,0,0,0,1,1,0,1
0,2,15,21,0,2,0,29,14,0,0,0,0,1,1,0,1
9,1,23,17,0,2,0,12,0,0,0,0,0,0,0,0,1
2,2,41,3,0,2,0,4,6,0,0,0,0,0,0,0,1
6,2,0,11,0,1,0,5,49,0,0,0,0,0,0,0,1
0,0,34,17,0,2,0,2,0,0,74,0,0,1,1,0,1
6,0,5,19,0,1,0,11,393,154,42,0,0,0,0,0,1
4,0,13,6,0,2,0,28,0,0,105,0,0,1,1,0,1
7,2,41,4,0,2,0,12,0,0,31,0,0,1,1,0,1
9,1,27,16,0,2,0,4,20,11,109,0,0,1,1,0,1
0,1,22,15,0,3,0,12,0,0,6,0,0,1,0,0,1
0,1,43,26,0,2,0,22,0,0,106,0,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,130,0,0,0,0,0,1
9,1,23,12,0,2,0,4,0,0,78,0,0,0,0,0,1
0,0,34,19,0,2,0,3,0,0,1,0,0,1,1,0,1
9,2,16,2,0,3,0,12,0,0,0,0,0,1,2,0,1
4,2,26,23,0,1,0,12,0,0,125,0,0,1,0,0,1
4,2,26,23,0,1,0,12,1,0,131,0,0,1,0,0,1
0,2,22,31,0,3,0,12,0,0,68,0,0,1,1,0,1
8,1,7,28,0,3,0,6,4,0,0,0,0,1,1,1,1
4,0,15,19,0,2,0,3,58,0,0,0,0,0,0,0,1
10,1,9,21,0,4,0,22,0,0,14,0,0,2,1,0,1
4,2,13,14,0,2,0,30,0,0,0,0,0,1,1,0,1
7,0,33,4,0,2,0,12,68,0,0,0,0,1,0,0,1
0,0,45,19,1,2,0,12,0,0,93,0,0,1,2,0,1
9,2,23,12,0,2,0,4,0,0,54,0,0,0,0,0,1
3,1,40,3,0,2,0,3,39,0,0,0,0,1,1,0,1
7,1,32,7,0,1,0,12,231,0,25,0,0,0,0,0,1
4,2,18,0,0,2,0,12,0,0,112,0,0,1,1,0,1
6,0,41,3,0,2,0,9,197,0,0,0,0,0,0,0,1
9,1,27,16,0,2,0,4,0,0,71,0,0,0,0,0,1
3,1,41,8,1,2,0,12,25,0,0,0,0,0,0,0,1
0,2,45,10,1,2,0,12,0,0,60,0,0,0,0,0,1
0,2,22,31,0,3,0,12,0,0,0,0,1,0,0,0,1
7,0,41,3,0,2,0,12,40,0,0,0,0,1,1,0,1
0,1,43,25,0,2,0,21,0,0,65,0,0,0,0,0,1
7,0,40,3,0,2,0,12,46,19,0,0,0,1,1,0,1
9,2,2,1,0,2,0,12,0,0,75,0,0,0,0,0,1
4,2,18,0,0,2,0,12,0,0,100,0,0,3,1,0,1
2,1,16,1,0,2,0,12,100,0,127,0,0,1,1,0,1
0,0,45,19,1,2,0,12,0,0,103,0,0,1,1,0,1
4,0,18,1,0,2,0,14,0,0,87,0,0,1,2,0,1
4,0,13,4,0,1,0,22,82,0,0,0,0,1,0,0,1
0,1,22,22,0,3,0,11,39,26,0,0,0,1,1,0,1
7,1,32,5,0,2,1,12,0,0,19,0,0,1,1,0,1
6,0,6,19,0,1,0,12,0,0,0,0,0,0,0,0,1
6,0,5,19,0,1,0,11,162,0,0,0,0,0,0,0,1
7,0,41,6,0,1,0,28,0,0,0,0,2,0,0,0,1
9,2,27,26,0,2,0,12,0,0,73,0,0,0,2,0,1
7,1,35,23,0,1,0,12,51,0,0,0,0,1,0,0,1
1,1,20,20,0,2,0,7,39,23,0,0,0,0,0,0,1
9,0,27,1,1,2,0,12,0,0,0,0,3,0,0,0,1
2,2,41,3,0,2,0,4,0,0,0,0,0,0,0,0,1
4,1,12,14,0,1,0,28,67,44,165,0,0,1,1,0,1
9,1,23,15,0,2,0,4,0,0,84,0,0,0,0,0,1
0,2,45,9,0,2,0,12,0,0,95,0,0,1,1,1,1
4,2,18,0,0,2,0,12,0,0,128,0,0,0,0,0,1
0,0,43,13,0,2,0,4,7,0,0,0,0,1,1,0,1
0,2,22,22,0,3,0,12,4,0,62,0,0,1,1,0,1
0,2,45,8,0,3,0,12,0,0,0,0,2,0,0,0,1
5,1,41,12,0,1,0,18,213,0,0,0,0,1,1,0,1
0,2,22,22,0,3,0,12,0,0,86,0,0,1,1,0,1
4,2,18,0,0,2,0,12,0,0,95,0,0,1,0,0,1
4,1,13,14,0,2,0,30,0,0,139,0,0,0,0,0,1
0,2,45,10,1,2,0,12,0,0,64,0,0,0,0,0,1
2,1,40,2,0,2,0,4,226,0,0,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,2,0,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,104,0,0,1,1,0,1
0,0,15,3,0,2,0,11,0,0,71,0,0,1,1,0,1
0,1,22,15,0,3,0,12,0,0,66,0,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,108,0,0,1,1,0,1
4,2,26,23,0,1,0,12,0,0,88,0,0,0,0,0,1
0,0,43,23,0,2,0,17,93,40,88,0,0,1,1,1,1
6,1,3,22,0,1,0,8,205,135,47,0,0,0,1,0,1
4,2,18,0,0,2,0,12,0,0,100,0,0,3,1,0,1
8,2,41,16,1,1,0,2,106,0,0,0,0,1,2,0,1
0,0,15,3,0,2,0,11,0,0,83,1,0,2,1,0,1
0,1,43,25,0,2,0,19,0,0,100,0,0,1,1,0,1
4,2,26,23,0,1,0,12,0,0,90,0,0,1,1,0,1
7,2,30,25,0,1,0,4,133,0,5,0,0,0,0,0,1
9,0,27,15,0,2,0,3,0,0,0,0,0,0,0,0,1
0,1,43,10,0,2,0,23,0,0,121,0,0,1,1,0,1
0,1,15,4,0,3,0,10,0,0,100,0,0,2,2,0,1
4,1,3,25,0,1,0,12,0,0,118,0,0,1,1,0,1
4,1,13,14,0,2,0,30,124,0,110,1,0,0,0,0,1
0,1,42,23,0,1,0,21,75,0,57,0,0,0,0,0,1
5,1,26,23,0,1,0,12,10,0,0,0,0,0,0,0,1
4,0,13,6,0,2,0,28,0,0,84,0,0,0,0,0,1
7,0,30,7,1,2,0,3,29,0,0,0,0,0,0,0,1
9,1,23,17,0,2,0,12,0,0,83,0,0,2,0,0,1
4,2,13,14,0,2,0,30,1,0,0,0,0,0,0,0,1
3,0,40,7,0,2,0,12,35,0,17,0,0,1,1,0,1
3,0,13,4,0,1,0,22,0,0,130,0,0,0,0,0,1
6,1,2,18,0,1,0,7,58,35,42,0,0,0,0,0,1
9,0,27,1,1,2,0,12,0,0,57,1,0,1,1,0,1
0,1,22,15,0,3,0,12,0,0,94,0,0,1,1,0,1
0,1,43,25,0,2,0,19,0,0,108,0,0,0,0,0,1
9,1,23,15,0,2,0,4,0,0,73,0,0,0,0,0,1
0,0,43,15,0,3,0,3,0,0,79,0,0,2,1,0,1
0,1,22,15,0,3,0,12,0,0,98,0,0,0,0,0,1
0,1,15,4,0,3,0,10,0,0,0,0,0,2,1,0,1
7,0,29,18,0,1,0,30,0,0,1,0,0,1,1,1,1
6,2,40,12,0,1,0,20,204,115,0,0,0,1,1,0,1
4,2,26,23,0,1,0,12,0,0,0,0,0,3,1,0,1
6,2,41,10,0,1,0,17,49,32,35,0,0,1,1,0,1
9,0,27,15,0,2,0,3,0,0,0,0,0,0,0,0,1
1,0,35,8,0,2,0,21,30,2,56,1,0,1,0,0,1
0,0,22,15,0,2,0,13,0,0,42,0,0,0,0,0,1
6,2,41,13,0,1,0,19,98,45,0,0,0,1,1,0,1
0,0,34,7,0,2,0,22,11,0,0,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,0,0,0,3,1,1,1
9,2,27,26,0,2,0,12,0,0,0,0,0,1,1,0,1
7,1,30,14,0,2,0,29,89,0,0,0,0,3,1,0,1
4,0,18,2,0,2,0,16,0,0,128,0,0,0,0,0,1
0,1,43,10,0,2,0,23,21,0,87,0,0,1,1,0,1
9,2,2,15,0,2,0,9,0,0,92,0,0,0,1,0,1
9,1,27,11,0,2,0,4,11,0,114,0,0,2,1,0,1
9,0,27,26,0,3,0,3,0,0,0,0,0,2,1,0,1
0,0,22,15,0,2,0,12,0,0,67,1,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,112,0,0,0,0,0,1
0,0,34,16,0,2,0,2,0,0,67,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,83,0,0,0,0,0,1
0,1,43,10,0,2,0,23,0,0,85,1,0,1,1,0,1
7,1,32,5,0,2,1,12,9,1,0,0,0,1,0,0,1
0,1,16,24,0,2,0,11,81,32,0,0,0,1,1,0,1
0,1,43,26,0,2,0,22,0,0,7,0,0,1,2,0,1
6,0,26,24,0,2,0,7,59,36,0,0,0,1,1,0,1
4,0,8,19,0,1,0,17,28,6,41,0,0,1,1,0,1
0,1,41,16,0,3,0,12,1,0,86,0,0,0,0,0,1
8,1,38,5,0,2,0,0,2,0,12,0,0,0,0,0,1
9,1,2,11,0,2,0,30,38,23,0,0,0,0,0,0,1
0,0,34,18,0,2,0,2,0,0,85,0,0,1,2,0,1
10,2,25,2,0,4,0,12,0,0,0,0,0,3,1,0,1
0,0,15,3,0,2,0,10,0,0,112,0,0,0,0,0,1
9,1,23,17,0,2,0,12,0,0,0,0,0,1,1,0,1
0,1,15,24,0,2,0,12,0,0,114,1,0,0,0,0,1
9,2,43,17,0,2,0,5,32,15,0,0,0,0,0,0,1
0,2,45,8,0,3,0,12,0,0,96,0,0,3,1,1,1
3,0,45,8,0,2,0,12,213,0,0,0,0,0,0,0,1
0,0,45,19,1,2,0,12,0,0,87,0,0,0,0,0,1
0,1,15,24,0,2,0,12,0,0,113,0,0,0,0,0,1
9,0,23,15,0,2,0,3,0,0,53,1,0,1,2,0,1
0,2,22,22,0,3,0,12,0,0,65,0,0,1,1,0,1
7,0,30,7,1,2,0,3,125,0,9,0,0,0,0,0,1
7,1,35,23,0,1,0,12,44,0,0,0,0,0,0,0,1
9,1,27,9,1,3,0,5,0,0,0,0,0,2,1,1,1
10,1,9,21,0,4,0,22,0,0,12,0,0,2,1,0,1
4,1,13,14,0,2,0,30,0,0,108,0,0,0,0,0,1
0,0,43,15,0,3,0,3,0,0,0,0,0,0,0,0,1
6,0,6,19,0,1,0,12,0,0,0,0,2,0,0,0,1
0,2,22,31,0,3,0,12,0,0,90,0,0,0,1,0,1
9,2,2,15,0,2,0,9,0,0,74,0,0,1,1,1,1
9,1,23,12,0,2,0,4,0,0,51,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,94,0,0,0,0,0,1
7,1,30,14,0,2,0,29,126,0,0,0,0,2,1,0,1
7,2,30,26,0,2,0,4,54,0,11,0,0,0,0,0,1
10,1,9,21,0,4,0,22,0,0,14,0,0,1,1,0,1
0,0,15,3,0,2,0,10,0,0,84,0,0,3,1,0,1
9,1,23,17,0,2,0,12,0,0,84,0,0,1,0,0,1
9,1,16,13,0,3,0,12,0,0,81,0,0,0,0,0,1
0,1,15,4,0,3,0,10,0,0,75,1,0,1,0,0,1
9,2,27,26,0,2,0,12,0,0,72,0,0,1,1,0,1
0,0,34,7,0,3,0,22,0,0,0,0,0,1,2,0,1
6,2,41,13,0,1,0,19,0,0,0,0,0,0,0,0,1
4,1,13,14,0,2,0,30,0,0,131,0,0,0,0,0,1
4,0,19,17,0,2,0,1,57,0,102,0,0,1,1,0,1
4,0,18,18,0,2,0,1,0,0,105,0,0,0,0,0,1
8,2,42,16,0,1,0,4,4,1,0,0,0,0,0,0,1
8,2,36,8,0,1,1,30,1,0,1,0,0,0,0,0,1
9,2,2,1,0,2,0,12,0,0,71,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,121,0,0,1,1,0,1
0,1,22,27,1,2,0,3,0,0,79,0,0,0,0,0,1
0,0,34,7,0,3,0,22,0,0,93,0,0,1,1,0,1
0,0,15,3,0,2,0,11,8,1,69,0,0,1,1,0,1
9,0,27,26,0,3,0,3,0,0,68,0,0,0,0,0,1
9,1,16,13,0,3,0,12,0,0,98,0,0,0,1,0,1
6,2,41,13,0,1,0,19,0,0,5,0,0,0,0,0,1
0,0,45,17,1,2,0,12,24,0,78,0,0,1,1,0,1
7,2,29,16,0,1,0,4,53,0,28,0,0,1,2,0,1
5,0,14,20,0,3,0,5,8,3,0,0,0,0,0,0,1
9,1,27,14,0,3,0,12,0,0,71,0,0,1,1,0,1
0,0,15,3,0,2,0,12,0,0,85,0,0,1,1,0,1
0,1,43,25,0,2,0,20,0,0,109,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,0,0,3,0,0,0,1
8,0,41,9,0,2,0,12,11,0,85,0,0,2,1,1,1
9,2,43,1,0,3,0,2,0,0,42,0,0,0,0,0,1
4,0,40,5,0,3,0,12,87,0,0,0,0,1,1,0,1
2,1,45,9,0,2,0,12,14,0,0,0,0,1,1,1,1
6,0,4,21,0,1,0,10,39,0,0,0,0,0,0,0,1
4,0,13,6,0,2,0,28,0,0,134,0,0,0,0,0,1
0,0,15,3,0,2,0,11,0,0,111,0,0,1,1,0,1
0,0,22,15,0,2,0,12,0,0,75,0,0,0,0,0,1
